Date,Stock,Open,High,Low,Close,Volume,Change Pct
2019-04-02,HINDUNILVR,1693.15,1697.0,1680.1,1687.15,1227869,-0.17
2019-04-03,HINDUNILVR,1682.0,1686.6,1668.65,1670.8,1233102,-0.97
2019-04-04,HINDUNILVR,1668.0,1686.6,1658.0,1666.55,1212398,-0.25
2019-04-05,HINDUNILVR,1670.0,1671.5,1650.0,1659.1,1468074,-0.45
2019-04-08,HINDUNILVR,1664.9,1679.75,1656.9,1664.9,1647502,0.35
2019-04-09,HINDUNILVR,1668.8,1683.9,1662.25,1680.5,1232434,0.94
2019-04-10,HINDUNILVR,1684.7,1704.65,1675.0,1694.15,1720236,0.81
2019-04-11,HINDUNILVR,1703.0,1716.5,1698.05,1710.4,2026954,0.96
2019-04-12,HINDUNILVR,1716.4,1724.7,1710.2,1721.65,1437818,0.66
2019-04-15,HINDUNILVR,1725.0,1731.2,1713.1,1722.05,1035378,0.02
2019-04-16,HINDUNILVR,1726.0,1742.0,1716.15,1738.55,1625738,0.96
2019-04-18,HINDUNILVR,1738.55,1744.1,1729.25,1739.9,1475552,0.08
2019-04-22,HINDUNILVR,1740.0,1745.0,1730.1,1739.85,717781,-0.0
2019-04-23,HINDUNILVR,1742.0,1748.0,1733.1,1744.2,802947,0.25
2019-04-24,HINDUNILVR,1744.6,1755.0,1735.0,1752.6,1169461,0.48
2019-04-25,HINDUNILVR,1756.0,1762.6,1727.2,1734.2,1704890,-1.05
2019-04-26,HINDUNILVR,1738.0,1750.8,1726.15,1747.35,772993,0.76
2019-04-30,HINDUNILVR,1750.0,1762.0,1744.95,1757.7,1171594,0.59
2019-05-02,HINDUNILVR,1756.5,1762.5,1720.25,1723.55,793819,-1.94
2019-05-03,HINDUNILVR,1720.0,1727.0,1682.0,1693.55,1442888,-1.74
2019-05-06,HINDUNILVR,1687.0,1687.0,1656.0,1668.9,2373878,-1.46
2019-05-07,HINDUNILVR,1678.8,1710.9,1672.5,1697.5,2212617,1.71
2019-05-08,HINDUNILVR,1697.5,1697.5,1675.0,1688.7,1243338,-0.52
2019-05-09,HINDUNILVR,1680.1,1713.0,1677.0,1703.75,1204995,0.89
2019-05-10,HINDUNILVR,1708.95,1709.0,1678.5,1687.45,1000696,-0.96
2019-05-13,HINDUNILVR,1692.0,1717.0,1688.7,1702.0,1160287,0.86
2019-05-14,HINDUNILVR,1700.0,1710.0,1680.2,1698.5,1442817,-0.21
2019-05-15,HINDUNILVR,1700.0,1703.0,1666.95,1671.05,1235429,-1.62
2019-05-16,HINDUNILVR,1674.7,1700.0,1672.2,1688.2,714690,1.03
2019-05-17,HINDUNILVR,1690.1,1742.2,1685.2,1736.8,1502484,2.88
2019-05-20,HINDUNILVR,1760.0,1776.65,1734.85,1772.5,1279236,2.06
2019-05-21,HINDUNILVR,1772.9,1797.45,1772.9,1785.25,1337466,0.72
2019-05-22,HINDUNILVR,1785.0,1785.0,1747.35,1768.3,1162653,-0.95
2019-05-23,HINDUNILVR,1785.95,1804.9,1745.0,1753.85,1551172,-0.82
2019-05-24,HINDUNILVR,1754.0,1759.8,1727.1,1749.6,1603085,-0.24
2019-05-27,HINDUNILVR,1749.0,1775.95,1736.0,1771.95,1373845,1.28
2019-05-28,HINDUNILVR,1775.0,1786.0,1754.5,1776.9,2863139,0.28
2019-05-29,HINDUNILVR,1775.0,1789.35,1770.4,1780.85,899619,0.22
2019-05-30,HINDUNILVR,1788.0,1792.0,1781.0,1784.25,1038433,0.19
2019-05-31,HINDUNILVR,1786.7,1802.65,1764.0,1788.5,1329926,0.24
2019-06-03,HINDUNILVR,1794.0,1845.0,1792.0,1839.7,1415582,2.86
2019-06-04,HINDUNILVR,1831.0,1845.5,1807.1,1815.6,842283,-1.31
2019-06-06,HINDUNILVR,1822.15,1849.9,1812.1,1837.75,1626007,1.22
2019-06-07,HINDUNILVR,1833.0,1844.75,1815.0,1830.75,698970,-0.38
2019-06-10,HINDUNILVR,1839.8,1864.95,1835.0,1852.5,814577,1.19
2019-06-11,HINDUNILVR,1855.1,1856.8,1832.1,1839.8,591026,-0.69
2019-06-12,HINDUNILVR,1838.0,1853.25,1822.05,1847.1,709916,0.4
2019-06-13,HINDUNILVR,1847.05,1848.7,1823.05,1845.5,697830,-0.09
2019-06-14,HINDUNILVR,1843.0,1853.25,1816.35,1822.95,632971,-1.22
2019-06-17,HINDUNILVR,1831.9,1831.9,1804.6,1818.05,669276,-0.27
2019-06-18,HINDUNILVR,1810.5,1818.15,1793.0,1809.6,995083,-0.46
2019-06-19,HINDUNILVR,1816.8,1824.95,1802.0,1811.7,600455,0.12
2019-06-20,HINDUNILVR,1799.0,1809.45,1791.5,1805.05,603514,-0.37
2019-06-21,HINDUNILVR,1810.0,1812.0,1760.3,1766.65,2512357,-2.13
2019-06-24,HINDUNILVR,1769.0,1777.6,1756.7,1764.45,762144,-0.12
2019-06-25,HINDUNILVR,1769.7,1769.7,1745.0,1756.45,941132,-0.45
2019-06-26,HINDUNILVR,1753.0,1765.0,1746.4,1761.0,1075017,0.26
2019-06-27,HINDUNILVR,1768.0,1787.55,1760.25,1774.4,1235049,0.76
2019-06-28,HINDUNILVR,1777.25,1790.65,1762.75,1787.6,1008229,0.74
2019-07-01,HINDUNILVR,1798.9,1798.9,1772.65,1780.2,553283,-0.41
2019-07-02,HINDUNILVR,1784.0,1798.0,1770.0,1789.2,763979,0.51
2019-07-03,HINDUNILVR,1793.0,1796.85,1776.9,1784.7,815571,-0.25
2019-07-04,HINDUNILVR,1780.55,1798.7,1780.55,1793.6,646633,0.5
2019-07-05,HINDUNILVR,1800.0,1816.0,1786.0,1791.4,1098940,-0.12
2019-07-08,HINDUNILVR,1784.75,1784.75,1748.7,1753.55,776755,-2.11
2019-07-09,HINDUNILVR,1752.0,1756.0,1724.1,1740.25,1462668,-0.76
2019-07-10,HINDUNILVR,1739.0,1754.9,1703.1,1718.6,648476,-1.24
2019-07-11,HINDUNILVR,1708.0,1742.65,1708.0,1730.9,813618,0.72
2019-07-12,HINDUNILVR,1726.8,1738.25,1708.25,1713.2,1107445,-1.02
2019-07-15,HINDUNILVR,1715.0,1724.7,1702.0,1716.95,725180,0.22
2019-07-16,HINDUNILVR,1723.5,1750.6,1712.75,1741.3,1259786,1.42
2019-07-17,HINDUNILVR,1740.0,1765.55,1725.85,1760.7,1278232,1.11
2019-07-18,HINDUNILVR,1766.0,1766.0,1709.0,1739.15,1006299,-1.22
2019-07-19,HINDUNILVR,1748.0,1761.95,1709.15,1720.4,983217,-1.08
2019-07-22,HINDUNILVR,1722.3,1724.7,1659.05,1680.7,1729722,-2.31
2019-07-23,HINDUNILVR,1683.0,1701.55,1667.3,1693.35,1556691,0.75
2019-07-24,HINDUNILVR,1685.0,1732.0,1678.6,1728.65,2621818,2.08
2019-07-25,HINDUNILVR,1730.0,1749.9,1728.0,1736.65,1297267,0.46
2019-07-26,HINDUNILVR,1731.1,1742.0,1719.3,1730.65,771408,-0.35
2019-07-29,HINDUNILVR,1729.0,1739.8,1700.0,1713.3,688427,-1.0
2019-07-30,HINDUNILVR,1715.0,1734.35,1705.0,1719.9,747251,0.39
2019-07-31,HINDUNILVR,1719.0,1753.05,1701.05,1726.65,1371879,0.39
2019-08-01,HINDUNILVR,1721.0,1744.7,1710.0,1731.3,1072498,0.27
2019-08-02,HINDUNILVR,1722.2,1742.0,1706.0,1737.45,1051529,0.36
2019-08-05,HINDUNILVR,1727.9,1753.45,1707.7,1741.2,1539739,0.22
2019-08-06,HINDUNILVR,1731.5,1760.0,1727.55,1744.1,1409075,0.17
2019-08-07,HINDUNILVR,1744.1,1786.9,1740.0,1777.25,2507314,1.9
2019-08-08,HINDUNILVR,1780.5,1807.0,1780.5,1803.1,1761732,1.45
2019-08-09,HINDUNILVR,1805.0,1846.65,1800.9,1841.35,1730596,2.12
2019-08-13,HINDUNILVR,1838.0,1838.0,1802.15,1824.75,1907934,-0.9
2019-08-14,HINDUNILVR,1826.0,1854.15,1808.7,1839.05,1910376,0.78
2019-08-16,HINDUNILVR,1838.0,1847.55,1816.05,1828.65,1468390,-0.57
2019-08-19,HINDUNILVR,1830.15,1845.0,1811.0,1820.9,905742,-0.42
2019-08-20,HINDUNILVR,1822.0,1849.7,1813.0,1843.4,1231835,1.24
2019-08-21,HINDUNILVR,1842.9,1855.75,1836.0,1850.0,1933855,0.36
2019-08-22,HINDUNILVR,1850.45,1880.0,1841.9,1872.1,2543055,1.19
2019-08-23,HINDUNILVR,1874.75,1877.35,1850.65,1860.0,1278546,-0.65
2019-08-26,HINDUNILVR,1867.5,1883.7,1850.0,1876.55,855849,0.89
2019-08-27,HINDUNILVR,1884.0,1889.0,1841.95,1861.4,2510386,-0.81
2019-08-28,HINDUNILVR,1835.0,1848.4,1812.5,1828.1,2519453,-1.79
2019-08-29,HINDUNILVR,1817.0,1843.65,1814.1,1832.95,2837369,0.27
2019-08-30,HINDUNILVR,1834.2,1886.4,1827.15,1881.9,1766858,2.67
2019-09-03,HINDUNILVR,1863.0,1875.8,1835.0,1841.85,1195923,-2.13
2019-09-04,HINDUNILVR,1847.0,1859.05,1817.3,1846.6,1147464,0.26
2019-09-05,HINDUNILVR,1842.0,1843.95,1818.15,1829.75,1059065,-0.91
2019-09-06,HINDUNILVR,1831.0,1843.35,1814.2,1819.15,631575,-0.58
2019-09-09,HINDUNILVR,1819.0,1858.0,1815.4,1834.05,1175372,0.82
2019-09-11,HINDUNILVR,1831.0,1847.55,1817.3,1824.3,1055039,-0.53
2019-09-12,HINDUNILVR,1826.0,1833.6,1798.5,1805.4,862635,-1.04
2019-09-13,HINDUNILVR,1806.0,1825.0,1793.6,1805.55,1299932,0.01
2019-09-16,HINDUNILVR,1801.0,1824.75,1800.0,1816.3,945889,0.6
2019-09-17,HINDUNILVR,1814.75,1842.0,1812.0,1831.2,1424258,0.82
2019-09-18,HINDUNILVR,1839.5,1843.95,1818.65,1829.2,751391,-0.11
2019-09-19,HINDUNILVR,1830.0,1843.6,1808.25,1812.75,644684,-0.9
2019-09-20,HINDUNILVR,1823.0,1992.0,1810.25,1969.75,4539742,8.66
2019-09-23,HINDUNILVR,1984.0,2100.65,1984.0,2039.75,3783357,3.55
2019-09-24,HINDUNILVR,2045.0,2067.9,2009.1,2050.45,1784798,0.52
2019-09-25,HINDUNILVR,2041.0,2062.45,2011.85,2051.5,1874109,0.05
2019-09-26,HINDUNILVR,2055.0,2075.0,2016.95,2034.4,3907951,-0.83
2019-09-27,HINDUNILVR,2026.0,2044.65,2005.5,2010.9,1458672,-1.16
2019-09-30,HINDUNILVR,2007.9,2017.9,1971.4,1981.95,2169407,-1.44
2019-10-01,HINDUNILVR,1989.0,2019.9,1983.0,1990.3,1080409,0.42
2019-10-03,HINDUNILVR,1984.75,1985.3,1958.35,1962.05,1423468,-1.42
2019-10-04,HINDUNILVR,1966.0,1977.3,1939.1,1944.2,1723988,-0.91
2019-10-07,HINDUNILVR,1943.95,1962.95,1927.65,1940.05,880275,-0.21
2019-10-09,HINDUNILVR,1950.0,1962.7,1941.25,1948.0,1066739,0.41
2019-10-10,HINDUNILVR,1948.0,1982.5,1935.6,1968.75,1492290,1.07
2019-10-11,HINDUNILVR,1985.85,2016.9,1975.5,2004.65,1934337,1.82
2019-10-14,HINDUNILVR,2022.4,2031.45,2006.25,2014.25,2135148,0.48
2019-10-15,HINDUNILVR,2050.0,2077.3,2025.8,2064.4,5761733,2.49
2019-10-16,HINDUNILVR,2065.3,2080.0,2052.6,2071.0,1661705,0.32
2019-10-17,HINDUNILVR,2067.5,2108.0,2061.95,2103.85,2001245,1.59
2019-10-18,HINDUNILVR,2100.0,2116.0,2090.7,2106.85,2202270,0.14
2019-10-22,HINDUNILVR,2120.0,2149.0,2112.0,2127.35,1737401,0.97
2019-10-23,HINDUNILVR,2119.45,2137.45,2098.0,2133.25,1535786,0.28
2019-10-24,HINDUNILVR,2141.0,2150.0,2118.05,2133.35,973453,0.0
2019-10-25,HINDUNILVR,2147.55,2156.5,2129.3,2145.1,1612038,0.55
2019-10-27,HINDUNILVR,2139.75,2139.75,2139.75,2139.75,0,-0.25
2019-10-29,HINDUNILVR,2135.0,2163.95,2111.4,2160.2,1229516,0.96
2019-10-30,HINDUNILVR,2180.0,2180.0,2142.0,2169.4,1195298,0.43
2019-10-31,HINDUNILVR,2165.0,2187.25,2159.3,2175.35,1752830,0.27
2019-11-01,HINDUNILVR,2165.1,2184.3,2146.4,2179.35,1609685,0.18
2019-11-04,HINDUNILVR,2179.35,2186.85,2149.8,2158.15,1523698,-0.97
2019-11-05,HINDUNILVR,2153.5,2175.75,2143.15,2172.15,2167085,0.65
2019-11-06,HINDUNILVR,2166.0,2184.0,2155.0,2179.45,1093243,0.34
2019-11-07,HINDUNILVR,2190.0,2190.0,2128.0,2138.25,1970785,-1.89
2019-11-08,HINDUNILVR,2135.0,2145.15,2083.0,2086.4,1537851,-2.42
2019-11-11,HINDUNILVR,2081.3,2100.05,2068.05,2081.35,1050170,-0.24
2019-11-13,HINDUNILVR,2084.0,2094.9,2072.45,2091.0,868433,0.46
2019-11-14,HINDUNILVR,2090.6,2090.6,2061.45,2069.05,1291198,-1.05
2019-11-15,HINDUNILVR,2062.25,2099.0,2050.55,2057.7,958290,-0.55
2019-11-18,HINDUNILVR,2059.8,2075.35,2038.0,2056.2,1200573,-0.07
2019-11-19,HINDUNILVR,2060.05,2060.05,2030.0,2037.75,1413218,-0.9
2019-11-20,HINDUNILVR,2044.0,2052.85,2017.05,2026.5,989673,-0.55
2019-11-21,HINDUNILVR,2027.0,2059.95,2017.0,2048.65,1397175,1.09
2019-11-22,HINDUNILVR,2050.0,2053.2,2008.0,2028.35,835864,-0.99
2019-11-25,HINDUNILVR,2022.1,2066.95,2022.1,2062.4,862520,1.68
2019-11-26,HINDUNILVR,2059.0,2080.75,2032.3,2058.35,3188224,-0.2
2019-11-27,HINDUNILVR,2062.55,2099.9,2055.85,2093.25,1259986,1.7
2019-11-28,HINDUNILVR,2097.95,2098.35,2067.0,2087.15,1026831,-0.29
2019-11-29,HINDUNILVR,2084.0,2084.5,2031.0,2035.3,1298616,-2.48
2019-12-02,HINDUNILVR,2038.0,2062.0,2029.25,2043.2,1600494,0.39
2019-12-03,HINDUNILVR,2041.0,2053.1,2020.15,2028.45,1199012,-0.72
2019-12-04,HINDUNILVR,2027.0,2052.0,2022.0,2048.0,1046309,0.96
2019-12-05,HINDUNILVR,2047.8,2047.8,2027.3,2037.45,961085,-0.52
2019-12-06,HINDUNILVR,2044.0,2049.0,2022.0,2026.05,657658,-0.56
2019-12-09,HINDUNILVR,2030.0,2032.05,1991.2,2008.15,964222,-0.88
2019-12-10,HINDUNILVR,2014.9,2041.6,2011.0,2025.35,1610623,0.86
2019-12-11,HINDUNILVR,2027.9,2030.0,1998.0,2010.45,967708,-0.74
2019-12-12,HINDUNILVR,2010.0,2034.5,2002.0,2007.35,955318,-0.15
2019-12-13,HINDUNILVR,2018.45,2024.0,2000.0,2006.2,1212988,-0.06
2019-12-16,HINDUNILVR,2000.0,2011.0,1968.15,1974.75,1683941,-1.57
2019-12-17,HINDUNILVR,1979.0,1994.95,1950.0,1961.35,2189167,-0.68
2019-12-18,HINDUNILVR,1960.0,1966.6,1907.35,1928.55,3986106,-1.67
2019-12-19,HINDUNILVR,1931.9,1966.4,1930.05,1951.1,2035095,1.17
2019-12-20,HINDUNILVR,1950.0,1959.9,1931.45,1943.1,2169685,-0.41
2019-12-23,HINDUNILVR,1949.25,1962.0,1944.4,1950.4,807062,0.38
2019-12-24,HINDUNILVR,1952.0,1964.8,1940.4,1946.4,790621,-0.21
2019-12-26,HINDUNILVR,1950.8,1954.25,1938.5,1944.95,862164,-0.07
2019-12-27,HINDUNILVR,1946.9,1954.45,1934.0,1949.9,937907,0.25
2019-12-30,HINDUNILVR,1949.9,1954.25,1927.5,1937.25,1117498,-0.65
2019-12-31,HINDUNILVR,1940.0,1946.6,1920.1,1923.0,706593,-0.74
2020-01-01,HINDUNILVR,1930.0,1939.9,1918.0,1936.55,543035,0.7
2020-01-02,HINDUNILVR,1940.0,1952.6,1930.0,1938.05,663275,0.08
2020-01-03,HINDUNILVR,1937.9,1940.0,1918.75,1927.45,1598825,-0.55
2020-01-06,HINDUNILVR,1927.35,1929.4,1911.25,1915.45,683129,-0.62
2020-01-07,HINDUNILVR,1919.25,1931.0,1918.0,1920.7,808935,0.27
2020-01-08,HINDUNILVR,1910.0,1936.05,1906.45,1929.35,1889685,0.45
2020-01-09,HINDUNILVR,1941.55,1947.3,1931.0,1935.05,1544334,0.3
2020-01-10,HINDUNILVR,1940.9,1957.5,1931.65,1954.0,1003336,0.98
2020-01-13,HINDUNILVR,1961.0,1997.85,1957.0,1994.85,2040089,2.09
2020-01-14,HINDUNILVR,1995.5,2014.95,1982.4,2008.8,1610737,0.7
2020-01-15,HINDUNILVR,2011.15,2027.0,1997.35,2021.65,1559491,0.64
2020-01-16,HINDUNILVR,2022.0,2054.7,2016.1,2049.25,2468958,1.37
2020-01-17,HINDUNILVR,2055.0,2063.9,2040.05,2060.3,994719,0.54
2020-01-20,HINDUNILVR,2060.5,2075.9,2050.0,2062.85,829399,0.12
2020-01-21,HINDUNILVR,2059.75,2075.0,2052.15,2055.4,750000,-0.36
2020-01-22,HINDUNILVR,2063.0,2063.5,2027.2,2051.7,983169,-0.18
2020-01-23,HINDUNILVR,2051.75,2060.85,2035.0,2056.9,708017,0.25
2020-01-24,HINDUNILVR,2057.0,2079.0,2050.05,2073.7,914993,0.82
2020-01-27,HINDUNILVR,2066.0,2068.75,2056.75,2061.35,429312,-0.6
2020-01-28,HINDUNILVR,2062.0,2065.0,2042.7,2060.6,777052,-0.04
2020-01-29,HINDUNILVR,2062.05,2085.8,2062.05,2074.2,873433,0.66
2020-01-30,HINDUNILVR,2074.9,2078.0,2049.45,2058.1,952768,-0.78
2020-01-31,HINDUNILVR,2064.0,2068.25,2020.05,2034.25,1930834,-1.16
2020-02-01,HINDUNILVR,2043.05,2096.0,2034.3,2074.9,2666062,2.0
2020-02-03,HINDUNILVR,2074.9,2195.55,2074.9,2178.95,4012542,5.01
2020-02-04,HINDUNILVR,2177.0,2204.2,2140.0,2155.6,1932121,-1.07
2020-02-05,HINDUNILVR,2167.4,2184.0,2153.9,2160.3,1514368,0.22
2020-02-06,HINDUNILVR,2166.0,2196.25,2134.05,2156.4,1302116,-0.18
2020-02-07,HINDUNILVR,2165.0,2172.0,2141.6,2159.95,908152,0.16
2020-02-10,HINDUNILVR,2160.1,2189.55,2151.7,2159.3,1389847,-0.03
2020-02-11,HINDUNILVR,2169.0,2179.65,2147.7,2152.65,777506,-0.31
2020-02-12,HINDUNILVR,2157.1,2272.0,2155.0,2260.35,4753325,5.0
2020-02-13,HINDUNILVR,2256.0,2288.95,2233.05,2283.4,2950407,1.02
2020-02-14,HINDUNILVR,2273.0,2297.6,2246.25,2255.05,1728651,-1.24
2020-02-17,HINDUNILVR,2248.0,2289.0,2243.2,2252.6,1420851,-0.11
2020-02-18,HINDUNILVR,2252.6,2262.95,2222.1,2234.4,1194605,-0.81
2020-02-19,HINDUNILVR,2250.2,2308.2,2241.25,2292.15,1299800,2.58
2020-02-20,HINDUNILVR,2282.2,2289.95,2242.5,2248.25,1555224,-1.92
2020-02-24,HINDUNILVR,2236.8,2262.0,2210.1,2215.15,1409245,-1.47
2020-02-25,HINDUNILVR,2239.9,2279.7,2225.75,2233.6,2237493,0.83
2020-02-26,HINDUNILVR,2238.8,2255.7,2202.35,2236.2,2896154,0.12
2020-02-27,HINDUNILVR,2241.95,2259.7,2200.0,2254.95,2446802,0.84
2020-02-28,HINDUNILVR,2191.1,2229.4,2155.0,2174.75,3837330,-3.56
2020-03-02,HINDUNILVR,2190.0,2241.95,2141.85,2159.45,1707337,-0.7
2020-03-03,HINDUNILVR,2171.9,2189.6,2141.7,2166.65,1753148,0.33
2020-03-04,HINDUNILVR,2179.0,2185.05,2152.0,2175.85,1515878,0.42
2020-03-05,HINDUNILVR,2185.0,2258.65,2181.85,2218.0,2272645,1.94
2020-03-06,HINDUNILVR,2185.0,2250.0,2159.25,2188.9,2479414,-1.31
2020-03-09,HINDUNILVR,2140.0,2169.6,2112.0,2121.5,2485208,-3.08
2020-03-11,HINDUNILVR,2066.0,2169.45,2066.0,2155.0,2861649,1.58
2020-03-12,HINDUNILVR,2102.4,2123.0,2031.65,2055.95,3655792,-4.6
2020-03-13,HINDUNILVR,1970.0,2120.0,1888.1,2033.2,3667035,-1.11
2020-03-16,HINDUNILVR,2000.0,2039.2,1933.9,1941.9,2948704,-4.49
2020-03-17,HINDUNILVR,1955.55,2088.0,1951.95,2004.05,3732415,3.2
2020-03-18,HINDUNILVR,2034.05,2063.8,1909.35,1923.8,3911480,-4.0
2020-03-19,HINDUNILVR,1894.3,1899.0,1757.3,1838.3,5095023,-4.44
2020-03-20,HINDUNILVR,1850.0,2078.9,1850.0,2051.7,4252263,11.61
2020-03-23,HINDUNILVR,1950.0,1985.05,1850.0,1869.7,3574682,-8.87
2020-03-24,HINDUNILVR,1975.0,2070.95,1930.0,2027.85,5789906,8.46
2020-03-25,HINDUNILVR,2010.05,2138.95,2001.65,2088.15,3959038,2.97
2020-03-26,HINDUNILVR,2089.0,2250.0,2060.0,2194.9,3201566,5.11
2020-03-27,HINDUNILVR,2239.0,2267.65,2120.5,2140.55,2918796,-2.48
2020-03-30,HINDUNILVR,2123.0,2213.0,2102.85,2184.35,2809611,2.05
2020-03-31,HINDUNILVR,2234.8,2313.0,2185.0,2298.5,2809285,5.23
2020-04-01,HINDUNILVR,2293.2,2324.9,2158.05,2179.65,2774689,-5.17
2020-04-03,HINDUNILVR,2234.0,2254.1,2127.95,2154.1,4121462,-1.17
2020-04-07,HINDUNILVR,2220.0,2460.0,2220.0,2444.9,8510183,13.5
2020-04-08,HINDUNILVR,2432.0,2614.3,2417.4,2460.85,9791892,0.65
2020-04-09,HINDUNILVR,2499.95,2500.0,2345.0,2372.25,4770083,-3.6
2020-04-13,HINDUNILVR,2381.0,2423.0,2315.0,2346.45,3249562,-1.09
2020-04-15,HINDUNILVR,2425.95,2516.6,2381.5,2487.55,29485532,6.01
2020-04-16,HINDUNILVR,2466.0,2526.15,2421.1,2436.1,5388258,-2.07
2020-04-17,HINDUNILVR,2498.8,2498.8,2354.05,2385.0,4540967,-2.1
2020-04-20,HINDUNILVR,2420.0,2420.0,2321.0,2336.55,2985278,-2.03
2020-04-21,HINDUNILVR,2283.0,2378.0,2282.0,2317.4,3227339,-0.82
2020-04-22,HINDUNILVR,2317.95,2399.95,2275.65,2386.15,2837835,2.97
2020-04-23,HINDUNILVR,2389.0,2413.0,2308.05,2317.5,4095595,-2.88
2020-04-24,HINDUNILVR,2311.0,2338.0,2280.0,2283.1,2169013,-1.48
2020-04-27,HINDUNILVR,2305.0,2329.4,2283.25,2320.45,2013737,1.64
2020-04-28,HINDUNILVR,2338.65,2338.65,2267.0,2289.95,2164048,-1.31
2020-04-29,HINDUNILVR,2290.0,2291.7,2221.0,2231.75,3642216,-2.54
2020-04-30,HINDUNILVR,2272.0,2272.0,2160.0,2195.0,8448104,-1.65
2020-05-04,HINDUNILVR,2130.0,2160.0,2066.0,2082.65,8474699,-5.12
2020-05-05,HINDUNILVR,2101.2,2121.0,2033.1,2041.5,4304146,-1.98
2020-05-06,HINDUNILVR,2049.95,2073.0,2000.0,2010.2,5127756,-1.53
2020-05-07,HINDUNILVR,1950.1,2007.0,1902.0,1992.05,185670048,-0.9
2020-05-08,HINDUNILVR,2074.95,2098.0,2036.0,2089.45,16100488,4.89
2020-05-11,HINDUNILVR,2083.0,2116.55,2035.95,2048.0,11158836,-1.98
2020-05-12,HINDUNILVR,2020.0,2027.85,1985.0,2011.55,14881259,-1.78
2020-05-13,HINDUNILVR,2075.0,2075.0,1975.4,1995.75,8432991,-0.79
2020-05-14,HINDUNILVR,1988.0,2026.55,1980.65,2006.05,8510097,0.52
2020-05-15,HINDUNILVR,2015.0,2037.65,2006.0,2032.1,5491176,1.3
2020-05-18,HINDUNILVR,2041.5,2047.85,1988.6,2005.25,7675796,-1.32
2020-05-19,HINDUNILVR,2018.0,2024.8,1968.1,1975.55,5963269,-1.48
2020-05-20,HINDUNILVR,1975.55,2010.0,1975.0,1990.85,3927076,0.77
2020-05-21,HINDUNILVR,1999.0,2003.4,1955.2,1970.9,4261738,-1.0
2020-05-22,HINDUNILVR,1975.0,1995.05,1958.0,1987.9,5340153,0.86
2020-05-26,HINDUNILVR,2004.95,2020.0,1975.0,1977.8,4629114,-0.51
2020-05-27,HINDUNILVR,1990.0,2005.1,1961.0,1998.1,4261646,1.03
2020-05-28,HINDUNILVR,2000.0,2015.0,1990.0,2009.95,5500915,0.59
2020-05-29,HINDUNILVR,2009.0,2068.0,2000.0,2057.35,8779010,2.36
2020-06-01,HINDUNILVR,2075.0,2143.0,2071.2,2108.55,6592707,2.49
2020-06-02,HINDUNILVR,2122.0,2125.0,2090.0,2107.4,3268736,-0.05
2020-06-03,HINDUNILVR,2115.0,2149.0,2085.0,2120.5,4895141,0.62
2020-06-04,HINDUNILVR,2115.0,2132.4,2105.25,2120.6,3264780,0.0
2020-06-05,HINDUNILVR,2124.0,2128.0,2085.0,2087.6,2981896,-1.56
2020-06-08,HINDUNILVR,2107.0,2124.5,2078.1,2111.7,4298517,1.15
2020-06-09,HINDUNILVR,2100.0,2144.8,2095.05,2106.5,3128155,-0.25
2020-06-10,HINDUNILVR,2115.9,2130.0,2096.0,2119.6,2421672,0.62
2020-06-11,HINDUNILVR,2115.0,2138.2,2095.65,2106.9,2566963,-0.6
2020-06-12,HINDUNILVR,2065.25,2119.0,2065.0,2107.25,2338562,0.02
2020-06-15,HINDUNILVR,2114.85,2131.7,2056.8,2084.3,2830788,-1.09
2020-06-16,HINDUNILVR,2109.8,2120.0,2057.0,2076.35,2806804,-0.38
2020-06-17,HINDUNILVR,2076.0,2099.0,2062.3,2078.25,2293343,0.09
2020-06-18,HINDUNILVR,2070.25,2084.85,2054.05,2065.35,2326992,-0.62
2020-06-19,HINDUNILVR,2079.0,2100.0,2057.0,2092.75,4673557,1.33
2020-06-22,HINDUNILVR,2110.0,2118.9,2087.0,2100.8,2487252,0.38
2020-06-23,HINDUNILVR,2115.0,2172.0,2101.6,2155.95,4309193,2.63
2020-06-24,HINDUNILVR,2172.0,2176.9,2125.0,2130.3,3023031,-1.19
2020-06-25,HINDUNILVR,2114.3,2189.9,2112.0,2173.15,8208083,2.01
2020-06-26,HINDUNILVR,2179.95,2179.95,2138.1,2154.2,3176495,-0.87
2020-06-29,HINDUNILVR,2151.35,2195.9,2140.0,2182.95,3295050,1.33
2020-06-30,HINDUNILVR,2193.8,2199.95,2170.0,2180.0,2373121,-0.14
2020-07-01,HINDUNILVR,2183.0,2191.8,2160.1,2170.4,1532935,-0.44
2020-07-02,HINDUNILVR,2167.75,2177.65,2145.0,2151.75,2588845,-0.86
2020-07-03,HINDUNILVR,2165.5,2188.0,2156.35,2173.7,1946326,1.02
2020-07-06,HINDUNILVR,2180.0,2180.0,2153.0,2161.6,2375701,-0.56
2020-07-07,HINDUNILVR,2175.5,2175.5,2151.65,2154.15,2014697,-0.34
2020-07-08,HINDUNILVR,2153.6,2194.0,2125.0,2186.05,3350115,1.48
2020-07-09,HINDUNILVR,2183.0,2219.95,2171.05,2175.85,3039821,-0.47
2020-07-10,HINDUNILVR,2170.0,2232.0,2167.45,2223.8,3179517,2.2
2020-07-13,HINDUNILVR,2239.0,2275.0,2235.0,2265.25,4556688,1.86
2020-07-14,HINDUNILVR,2264.8,2269.95,2226.6,2234.75,2403257,-1.35
